Customer_ID,Age,Employment_Type,Income,Loan_Amount,Loan_Term_Months,Interest_Rate,Credit_Score,Default_Status
4776,58,Salaried,38715,133899,28,16.82018063043283,785,0
4777,61,Self Employed,182808,465263,19,11.559689058828408,677,0
4778,67,Unemployed,181191,410989,32,15.087149883395131,556,1
4779,56,Salaried,30296,154256,20,17.007261602535586,554,1
4780,64,Self Employed,75572,58517,13,18.817674198839754,497,0
4781,32,Unemployed,99345,128297,34,14.873306849603534,740,1
4782,64,Unemployed,149852,466875,33,13.93097444240416,423,1
4783,68,Self Employed,136766,178226,36,10.397186560239387,678,1
4784,57,Salaried,91795,112924,56,14.941183522657544,791,1
4785,22,Salaried,95680,242413,39,13.649514710754097,835,0
4786,63,Unemployed,100668,63157,27,12.184396554774946,560,1
4787,59,Self Employed,174677,44610,34,12.029045740733931,698,1
4788,37,Salaried,169823,455725,41,15.082133780276404,686,1
4789,28,Unemployed,61044,262252,38,11.105244004944621,801,0
4790,68,Salaried,129569,355505,24,13.825260393860955,319,0
4791,45,Unemployed,99255,415040,43,14.68240142297947,588,1
4792,66,Salaried,60910,484037,31,17.362926171670892,509,1
4793,33,Self Employed,94365,78182,50,18.961034732561796,580,0
4794,59,Self Employed,159044,428121,38,13.188857422635165,603,0
4795,48,Salaried,75143,262173,14,18.715956700498676,438,0
4796,53,Salaried,156402,396975,26,11.105486271107818,749,0
4797,25,Self Employed,93708,44914,37,17.395553435443464,498,0
4798,60,Unemployed,86953,411593,58,12.427892322554175,530,1
4799,36,Unemployed,26825,302231,25,15.535016097895857,653,0
4800,50,Salaried,184872,300434,20,19.62948303093485,532,1
4801,44,Self Employed,176208,194436,53,15.600611187437515,487,0
4802,51,Self Employed,162264,392570,36,10.63196482445189,693,1
4803,48,Self Employed,197209,397982,55,11.616402682575638,745,1
4804,40,Salaried,163529,377305,17,12.939210548332731,754,0
4805,35,Salaried,88559,411908,30,17.016768432955402,798,1
4806,27,Self Employed,87027,390777,40,11.175230085975066,671,1
4807,47,Salaried,195128,252206,30,14.340880558932218,511,0
4808,63,Salaried,173353,494816,51,12.088629680628884,816,1
4809,65,Salaried,88550,461423,32,11.091369646771748,386,1
4810,51,Unemployed,80222,239178,20,12.710895089113325,523,1
4811,53,Self Employed,168328,76552,51,18.659233883422182,312,1
4812,23,Self Employed,149645,184139,52,14.820638931475239,375,1
4813,67,Unemployed,21560,13276,17,14.18862990703742,826,0
4814,27,Self Employed,198752,79882,17,14.109305927306343,321,0
4815,25,Self Employed,121705,299694,39,11.907045081117646,776,0
4816,65,Self Employed,148702,137079,53,10.789060638991373,523,0
4817,39,Unemployed,142087,236586,29,17.032477742277017,822,1
4818,29,Salaried,146220,196338,49,17.5275109026477,503,1
4819,32,Self Employed,134383,393552,49,17.63471242627198,536,1
4820,24,Self Employed,45196,218057,40,12.917301685282325,564,1
4821,49,Salaried,91208,363353,15,13.122232019960329,738,1
4822,64,Salaried,81422,120396,29,14.235493462466911,599,0
4823,64,Salaried,79786,110309,43,12.495253488874603,541,0
4824,29,Unemployed,126974,325650,15,16.264063424057923,707,0
4825,32,Self Employed,171940,130631,19,12.693743580332702,807,1
4826,69,Self Employed,52892,368606,15,14.089425819259962,618,0
4827,35,Salaried,52186,234665,53,12.416808787431393,790,1
4828,29,Unemployed,109939,65137,41,10.318299326340002,315,1
4829,61,Unemployed,93653,165928,14,13.487904640373234,383,1
4830,36,Unemployed,173745,221568,12,14.248497721157221,823,1
4831,47,Unemployed,75863,409762,48,12.45977578458165,401,1
4832,33,Self Employed,90591,406995,39,10.995770933966645,497,0
4833,57,Self Employed,195367,75522,16,11.896780628441906,303,0
4834,39,Self Employed,104859,110358,58,12.847118114382548,302,0
4835,42,Unemployed,192994,12095,23,16.327312882867457,588,1
4836,46,Unemployed,183045,230593,44,11.250217497975804,579,0
4837,58,Salaried,162709,51508,53,17.802262264988347,725,1
4838,35,Unemployed,92961,73086,16,14.12467151929145,418,0
4839,23,Salaried,36265,99893,54,18.34148407408453,389,0
4840,46,Salaried,67729,486162,30,12.818889574700174,489,1
4841,62,Self Employed,46120,364141,46,17.38244909752207,762,1
4842,31,Self Employed,187737,18962,19,18.56026434200173,485,1
4843,22,Salaried,197784,225190,31,15.324659473957151,794,1
4844,52,Salaried,47422,76577,15,10.720893645056739,812,1
4845,64,Salaried,136272,99894,55,11.819290007354033,526,1
4846,62,Salaried,129815,337471,52,14.560965620490846,674,1
4847,57,Unemployed,198197,111087,54,11.933156479757752,354,0
4848,42,Self Employed,137423,355450,49,11.514239721647238,443,0
4849,45,Salaried,27804,454241,33,10.095876642524502,504,1
4850,65,Self Employed,31815,24449,28,10.769691935045019,744,1
4851,46,Self Employed,169027,135826,45,14.790280055025583,562,0
4852,44,Self Employed,43612,326683,51,17.309649013506498,417,1
4853,53,Self Employed,43525,49248,40,15.81435758182447,412,1
4854,21,Salaried,176742,314820,58,12.650882835076699,534,1
4855,27,Unemployed,102663,257637,17,18.390257505895313,330,0
4856,53,Self Employed,54749,412034,46,18.90580245671363,542,0
4857,36,Self Employed,82430,240435,37,12.684201925881949,690,0
4858,50,Self Employed,184844,451928,45,13.149312720616788,591,1
4859,32,Unemployed,117801,71052,54,12.171619938149359,367,1
4860,63,Self Employed,171946,193899,53,11.578072100412303,616,0
4861,23,Unemployed,30916,366812,21,13.290335316593122,664,1
4862,31,Self Employed,79359,37543,55,17.32376655956126,495,0
4863,56,Salaried,177848,320827,40,11.184903404437723,760,0
4864,35,Unemployed,23665,278511,60,14.972815579502102,658,0
4865,25,Unemployed,166779,178594,55,17.931671788488416,633,1
4866,25,Salaried,59538,142601,19,16.735674823079613,818,0
4867,33,Unemployed,94377,98196,16,19.885261925107756,424,1
4868,28,Self Employed,29766,84870,54,17.14034007975173,822,1
4869,31,Salaried,65261,18644,55,18.726828035795023,321,0
4870,47,Self Employed,70396,223081,54,19.43490515918031,686,1
4871,54,Unemployed,161840,496437,18,11.830652863955757,847,1
4872,21,Self Employed,94255,39069,22,17.375939709027577,742,1
4873,67,Salaried,165931,240558,26,17.772898297330837,416,1
4874,21,Self Employed,180983,321210,43,12.808443916554983,817,1
4875,51,Self Employed,78604,177218,53,13.261503247877648,496,0
4876,48,Unemployed,147122,334694,38,18.938033962439842,369,1
4877,22,Self Employed,75146,217602,19,16.741512229471894,505,0
4878,54,Self Employed,149714,133418,25,14.24134236555754,701,0
4879,41,Unemployed,84267,322668,53,10.495188324389696,544,1
4880,34,Salaried,51430,369684,38,13.8586044456733,623,1
4881,57,Salaried,90852,399568,43,12.92228801499414,658,1
4882,63,Salaried,43953,328763,53,12.302122068944541,822,0
4883,32,Unemployed,129517,405025,48,12.2152579469098,683,1
4884,35,Unemployed,41990,301414,47,18.864924915979437,413,1
4885,64,Self Employed,96953,257438,54,11.792213030331283,525,0
4886,32,Unemployed,98545,99109,45,18.979833592764614,466,0
4887,56,Salaried,21660,266369,48,19.54272573037214,607,1
4888,50,Unemployed,75022,269023,30,19.079108654744914,803,0
4889,37,Self Employed,133313,313871,29,10.391575869534389,598,1
4890,43,Self Employed,57980,40600,22,12.738300380876757,453,1
4891,66,Salaried,138766,59413,12,15.903660711690442,347,1
4892,63,Unemployed,62702,435313,52,15.532944259662738,478,1
4893,52,Self Employed,23542,247274,31,17.37462643478705,711,1
4894,37,Self Employed,183898,59086,32,11.189858586817717,678,1
4895,42,Salaried,76346,121903,44,19.244833593964614,849,1
4896,56,Self Employed,63838,289566,22,10.365042548975028,466,1
4897,58,Self Employed,33852,15788,14,18.993026044314938,456,1
4898,65,Salaried,104032,271727,15,17.434188483984652,328,1
4899,69,Salaried,183277,100957,15,18.71954577836163,697,0
4900,35,Unemployed,97353,192002,16,15.617519714086587,415,1
4901,48,Salaried,20722,169575,39,19.306551288205842,779,0
4902,55,Self Employed,147629,316781,54,16.615551743938685,819,1
4903,22,Unemployed,115235,303051,60,19.695121467387885,737,0
4904,29,Self Employed,54732,93632,43,16.884993635818603,417,1
4905,52,Self Employed,120237,149152,26,16.69807447115154,596,1
4906,35,Salaried,159976,452863,32,11.006466061964366,385,0
4907,55,Unemployed,189750,380235,46,19.13776703989554,353,1
4908,33,Salaried,194237,121108,26,19.904282010063092,548,0
4909,45,Unemployed,149837,49928,56,10.614564031477261,777,1
4910,51,Salaried,47012,101344,23,12.297954291683507,675,0
4911,48,Self Employed,173095,182869,52,12.787615962292861,794,0
4912,30,Salaried,70108,482743,49,14.26140580037341,624,0
4913,40,Unemployed,63763,430258,22,10.998076682865499,740,0
4914,39,Salaried,41236,204859,21,17.886401574041283,441,0
4915,64,Self Employed,140258,110553,42,13.285666439328164,370,0
4916,58,Unemployed,95161,183144,26,18.104203664881783,736,0
4917,37,Salaried,187435,380918,18,17.339991475769935,781,0
4918,68,Unemployed,52564,103054,26,11.454052430083694,460,1
4919,21,Salaried,183421,55528,42,18.637037080406508,622,0
4920,33,Unemployed,113869,433825,45,12.463884583947204,383,0
4921,37,Self Employed,79477,204418,58,18.657381791687236,468,1
4922,69,Unemployed,178438,71391,53,12.719513376777627,586,1
4923,35,Self Employed,31709,482746,45,12.051265627998054,528,1
4924,61,Self Employed,103987,66284,37,18.82844599179579,585,1
4925,36,Self Employed,23300,311736,24,10.348069837356599,710,0
4926,37,Unemployed,129849,56601,56,10.31825052275931,414,0
4927,43,Self Employed,166633,303497,32,18.355705724675488,848,0
4928,58,Self Employed,74804,87009,32,18.48760170723747,535,0
4929,39,Salaried,190967,278046,45,12.700117538365653,322,1
4930,27,Salaried,78007,304721,48,13.812210877648674,504,0
4931,52,Self Employed,95283,395444,43,18.515559971456394,634,1
4932,45,Salaried,129859,357046,22,12.731480794112422,588,0
4933,56,Salaried,170088,312119,18,17.19849763903756,849,0
4934,37,Self Employed,169280,26431,41,16.30358895676798,717,1
4935,44,Salaried,50747,264871,34,17.409853828793214,713,1
4936,60,Salaried,105662,270128,59,18.056786129476116,400,0
4937,41,Self Employed,67024,81775,28,10.877635662217,660,0
4938,22,Unemployed,167575,497750,15,18.991842539992682,819,1
4939,66,Unemployed,101043,153885,48,12.86611446281861,380,0
4940,37,Salaried,162655,285811,15,14.529713849656279,300,0
4941,64,Unemployed,53799,336895,15,16.12561857214627,839,1
4942,36,Salaried,153076,69562,42,17.346789555029762,741,1
4943,52,Unemployed,49341,448559,22,12.00829922378745,698,1
4944,65,Salaried,167795,90546,17,19.541716448995007,621,0
4945,30,Unemployed,43227,54404,36,12.257790475392438,791,1
4946,57,Self Employed,56586,52294,47,11.230872505911307,835,0
4947,49,Salaried,74467,44847,36,18.52675152681781,492,0
4948,38,Salaried,74298,476263,32,15.578944855743524,801,0
4949,50,Self Employed,96407,346560,39,19.432055719199578,430,1
4950,55,Salaried,45710,153147,25,16.543698790794647,311,1
4951,36,Unemployed,154019,249643,19,16.0980250133083,752,0
4952,64,Unemployed,68391,337816,13,12.832433594701856,556,1
4953,68,Self Employed,107278,400862,15,16.85285282484221,579,1
4954,46,Salaried,142381,83925,48,16.95057121785768,795,0
4955,49,Unemployed,42802,260666,40,13.081684551569301,640,0
4956,42,Self Employed,76477,486633,21,15.598870356676912,618,1
4957,59,Salaried,40749,191327,26,10.196367138289274,524,1
4958,45,Salaried,97687,408239,28,10.938963568996321,515,1
4959,51,Self Employed,183537,349648,53,16.589440702689984,488,1
4960,47,Salaried,58914,454127,12,12.692119359806757,384,0
4961,51,Self Employed,94692,176131,34,19.13324973585354,493,1
4962,59,Salaried,191698,306143,43,18.89418555252049,694,0
4963,32,Salaried,68139,98123,54,10.226715204405902,520,0
4964,68,Salaried,174209,71189,32,17.712350930143103,558,0
4965,43,Self Employed,196455,325489,30,19.199366540079836,610,1
4966,45,Salaried,34797,186980,48,10.157210063973729,791,1
4967,24,Salaried,98679,363472,12,14.82857413206407,676,1
4968,35,Self Employed,67789,128254,54,13.206317356836616,306,1
4969,54,Unemployed,135146,136483,23,19.007299139627182,614,0
4970,60,Unemployed,130943,57527,58,15.234922541224478,567,0
4971,37,Unemployed,56419,456908,15,15.060118205128031,360,1
4972,48,Self Employed,178756,438877,25,12.813228767056748,545,0
4973,66,Self Employed,25432,409298,22,12.825227052932163,657,1
4974,61,Salaried,199539,185263,56,13.211786661750175,447,0
4975,68,Unemployed,120752,171889,60,16.254423312143203,354,0
4976,63,Salaried,34569,210344,51,19.022789804981485,582,0
4977,29,Self Employed,100911,449549,16,13.159412382379916,486,0
4978,48,Salaried,194049,474087,53,18.78494828236097,429,1
4979,28,Unemployed,188496,49880,15,14.83068802358549,707,0
4980,69,Salaried,120257,192762,18,12.507678211621325,374,0
4981,55,Self Employed,91576,382277,18,17.53335245459394,693,0
4982,48,Unemployed,50149,374720,44,17.286849447125288,692,1
4983,31,Unemployed,43701,260133,41,14.99714327258878,494,1
4984,65,Self Employed,180050,306830,44,19.280861151773433,519,1
4985,36,Unemployed,142851,427071,19,15.443378065947524,318,0
4986,65,Unemployed,118725,224895,37,13.96810754503324,719,1
4987,26,Salaried,130852,244540,18,14.654859101815598,414,0
4988,36,Self Employed,163066,453202,44,12.970939991460858,479,1
4989,37,Self Employed,41850,451563,33,19.156581324747492,468,0
4990,57,Salaried,168195,317279,42,11.079626973370164,484,0
4991,26,Salaried,94626,43877,20,18.18679799169667,624,1
4992,31,Salaried,38330,197155,29,11.91671607875559,792,1
4993,59,Unemployed,153219,352637,30,10.097695201341505,679,1
4994,46,Unemployed,29774,338134,38,18.48655261286673,787,1
4995,48,Self Employed,167563,42877,28,10.908641821690908,311,0
4996,69,Self Employed,24059,416110,58,15.222735273225876,657,1
4997,62,Self Employed,167012,436046,45,16.5541419799761,348,0
4998,46,Salaried,52678,212693,27,16.2240415468846,728,1
4999,62,Unemployed,39022,13338,48,17.785729681739568,325,0
5000,61,Self Employed,114956,224977,33,10.132039919224527,605,0
5001,42,Self Employed,192482,30713,16,12.560949118014836,713,1
5002,60,Unemployed,197544,120626,53,17.44226356170289,804,1
5003,60,Salaried,130698,300889,26,19.84835278125177,583,1
5004,69,Self Employed,128965,68250,12,17.773058632825865,681,1
5005,40,Unemployed,79069,302300,40,12.842525434502713,571,0
5006,48,Salaried,123949,328629,48,13.945994045440838,423,0
5007,58,Unemployed,97302,279775,35,12.181971377651406,806,1
5008,33,Self Employed,198789,405547,23,17.881874708002826,304,0
5009,58,Self Employed,30402,128079,60,15.526886271006182,454,0
5010,25,Salaried,168716,294364,58,10.35205708978112,652,0
5011,41,Salaried,141868,24929,19,11.661183434037952,790,0
5012,31,Salaried,127164,237081,42,17.91473976023869,673,0
5013,21,Salaried,96950,390410,33,18.851224466453672,685,1
5014,68,Unemployed,32765,479930,57,12.035243302720897,748,1
5015,45,Salaried,111641,343875,28,14.246647659062619,802,0
5016,39,Self Employed,153607,250566,31,15.77556228752822,399,1
5017,37,Self Employed,191321,432238,44,15.301452005342986,735,1
5018,50,Unemployed,109607,77107,19,14.831976917721809,674,0
5019,37,Unemployed,111921,227071,44,10.708230299503327,718,0
5020,55,Salaried,141844,436369,30,12.080607281186449,454,0
5021,36,Self Employed,109608,160396,14,16.251208522847442,312,0
5022,68,Salaried,74204,40489,42,11.7976478225919,514,1
5023,63,Unemployed,128742,38842,57,17.384249006886158,620,1
5024,52,Self Employed,38234,482354,41,15.492081012178728,814,1
5025,35,Unemployed,119602,376773,19,16.42208127853007,444,0
5026,35,Self Employed,70494,438717,50,17.186230476852597,780,0
5027,58,Salaried,122852,39019,15,19.749433045643098,750,1
5028,61,Salaried,88187,113006,30,19.180570639230435,778,1
5029,65,Unemployed,122821,29189,59,12.090317095299472,609,0
5030,52,Salaried,42554,487975,36,18.20674827922489,369,1
5031,46,Self Employed,125894,38164,58,17.29101936504663,523,1
5032,61,Unemployed,56787,25653,23,15.81814236078119,717,0
5033,37,Unemployed,29156,434338,50,18.102028654146757,763,1
5034,52,Unemployed,86178,24681,19,16.61183079708713,689,1
5035,62,Unemployed,90568,433729,35,11.624492385442984,839,1
5036,47,Unemployed,100720,281426,33,13.800506448441798,316,1
5037,54,Unemployed,41955,399724,13,17.29918775020641,345,1
5038,63,Self Employed,140680,309419,55,18.60422599750978,514,1
5039,49,Self Employed,174824,448713,12,12.911522302314314,637,0
5040,46,Unemployed,131183,187346,12,10.750231757103396,369,0
5041,25,Self Employed,172149,329726,41,19.308966501354817,790,1
5042,58,Salaried,123945,337203,14,19.093245827033677,617,1
5043,34,Unemployed,30879,187034,56,13.360987964382755,482,1
5044,25,Salaried,47580,82223,58,11.207028237838838,642,0
5045,52,Self Employed,145439,128570,12,17.05285424148343,382,0
5046,29,Self Employed,154473,474075,58,18.996159157394544,527,0
5047,41,Unemployed,169109,64499,38,18.37775589628695,328,0
5048,53,Unemployed,86360,86270,44,16.181583601740112,424,1
5049,55,Self Employed,71442,10699,13,18.711805577574776,391,0
5050,58,Self Employed,109853,82353,12,14.275535501033051,751,1
5051,58,Self Employed,125365,444947,35,13.637430103210646,412,1
5052,23,Salaried,116311,10341,30,15.787787675552227,814,1
5053,31,Unemployed,144385,496902,47,14.425982697219007,823,1
5054,34,Salaried,75693,467861,28,10.0182350891761,668,0
5055,66,Self Employed,30154,18161,38,17.99949761480142,746,1
5056,33,Salaried,127328,177456,37,15.843278633398125,391,0
5057,42,Salaried,20646,241598,53,18.714144261916772,720,1
5058,29,Unemployed,153477,358295,12,14.281877840049152,698,1
5059,41,Unemployed,53405,474472,26,13.570971556018275,641,1
5060,68,Unemployed,167577,25829,44,14.383992444455952,444,0
5061,26,Self Employed,96674,96777,60,14.799587356389235,486,1
5062,58,Salaried,86889,380514,50,17.359717313856855,690,1
5063,52,Self Employed,170777,108609,44,12.80457063581921,591,0
5064,61,Unemployed,83693,298906,33,17.862667857414856,413,1
5065,39,Salaried,116095,104935,23,17.01010204383569,489,0
5066,35,Self Employed,78606,151899,42,13.434545781261962,704,0
5067,53,Unemployed,182607,404910,50,10.907409873866353,638,1
5068,56,Salaried,189825,331224,39,12.12879267123344,489,1
5069,26,Salaried,92740,196304,52,19.072023124127934,789,1
5070,56,Unemployed,38023,323155,28,19.42787072345877,585,1
5071,40,Self Employed,164305,251851,60,11.588643201390601,376,0
5072,21,Self Employed,152430,441626,44,13.76587150176725,673,0
5073,26,Self Employed,130605,215898,34,17.068805774897108,771,0
5074,61,Unemployed,81755,436974,52,14.059972716288662,638,1
5075,67,Self Employed,183069,322734,29,19.58966139300891,783,0
5076,21,Self Employed,44121,85004,37,14.597229628435063,379,1
5077,25,Salaried,194125,219748,50,16.532009195837503,624,0
5078,54,Salaried,156484,115895,13,18.70380959913164,448,0
5079,42,Salaried,153675,199778,51,17.16630836866304,343,0
5080,37,Unemployed,71413,51998,59,13.90146703579284,661,1
5081,62,Self Employed,180057,468037,14,12.19705905708569,665,1
5082,36,Self Employed,133013,271547,47,16.925751196847852,467,0
5083,30,Self Employed,149212,58822,41,14.276506697311056,464,1
5084,36,Unemployed,47894,458833,14,13.833871504610045,664,1
5085,23,Salaried,77971,290902,55,13.089803460100402,819,1
5086,65,Salaried,60269,235519,23,19.446125445580652,416,1
5087,21,Self Employed,155675,424220,15,11.23860774334609,796,1
5088,64,Salaried,130570,151628,38,12.414319467394893,518,1
5089,48,Unemployed,140306,110863,28,11.538890835882736,616,1
5090,47,Salaried,73714,384883,59,10.016802299671781,549,0
5091,25,Unemployed,26883,228011,18,17.302889406569342,310,0
5092,47,Self Employed,173048,284931,37,10.667399206844543,409,0
5093,24,Self Employed,103986,204726,26,15.873931665999077,321,1
5094,61,Unemployed,156407,105806,48,14.668296380446954,787,1
5095,25,Unemployed,50532,227296,53,17.650836729634317,837,1
5096,65,Self Employed,125934,245615,12,13.455098980688197,749,0
5097,48,Unemployed,34713,153933,26,12.577646783314348,362,1
5098,57,Self Employed,32772,140082,37,11.236693495411323,529,0
5099,25,Salaried,135060,380038,24,15.877476979161221,564,1
5100,36,Unemployed,161314,320274,37,10.268945725010285,520,0
5101,66,Unemployed,152870,488401,47,17.013969017363717,543,0
5102,22,Salaried,62018,388503,58,16.597457827754475,514,1
5103,66,Salaried,123258,311593,51,15.846955067215553,450,1
5104,46,Self Employed,160495,60568,25,12.324940886557563,668,1
5105,54,Salaried,148090,442874,34,10.281577850010638,700,0
5106,43,Unemployed,108708,46937,16,13.626167521333976,373,1
5107,45,Salaried,169843,394801,54,10.601270982545705,511,0
5108,60,Self Employed,195426,453390,53,13.114021817171299,394,1
5109,36,Salaried,148722,352921,50,10.936886676674046,732,0
5110,45,Salaried,143069,409663,22,16.031171945673428,354,0
5111,67,Self Employed,186612,177582,34,19.13599123994821,512,1
5112,68,Self Employed,65691,449640,23,14.946861146239472,357,1
5113,55,Unemployed,78076,117363,53,11.40754492032989,758,0
5114,60,Self Employed,141664,442044,44,14.388114003892879,734,0
5115,47,Unemployed,86914,398964,30,19.94065146987188,599,1
5116,49,Unemployed,156582,356591,34,19.442146460307654,561,0
5117,41,Salaried,43506,67991,38,11.356274188542294,374,0
5118,54,Unemployed,152340,380134,21,18.160052017836772,597,0
5119,47,Unemployed,102862,98879,12,12.278250521535949,655,1
5120,56,Unemployed,49543,11577,37,11.271457329279151,560,0
5121,33,Unemployed,136991,177476,56,13.010565319259102,454,1
5122,31,Salaried,45697,433779,39,15.128571075330779,783,0
5123,38,Self Employed,27389,27026,51,19.930114838038335,315,0
5124,50,Salaried,92918,482794,36,15.45413739011424,818,1
5125,52,Self Employed,158896,436379,24,19.20541231139288,525,1
5126,28,Salaried,121526,171755,44,11.31978487788571,780,1
5127,25,Unemployed,83866,412408,21,16.56169799397521,460,0
5128,39,Self Employed,43618,263810,19,10.533391657398711,745,0
5129,53,Unemployed,192619,387733,40,11.014053847370453,341,0
5130,35,Self Employed,195270,417970,31,16.354254853925227,480,0
5131,34,Unemployed,124596,494211,20,14.016721424478359,513,1
5132,42,Self Employed,191200,110167,34,11.047263744623915,535,0
5133,42,Salaried,58850,243340,35,10.492562121481688,618,1
5134,28,Self Employed,78900,376755,38,15.954560703555881,380,1
5135,50,Salaried,165939,432005,49,18.909773344226927,620,0
5136,44,Salaried,182644,336139,49,19.905160879178094,307,1
5137,46,Self Employed,41392,103039,31,12.641210359584214,770,0
5138,69,Unemployed,70760,129005,17,16.77493860040981,766,1
5139,67,Salaried,143011,432146,52,14.60308771589316,495,1
5140,36,Self Employed,62939,304089,40,18.681984095695846,658,0
5141,44,Self Employed,115056,251219,41,12.86943282803328,591,1
5142,23,Unemployed,183782,489746,50,13.381030741201828,569,1
5143,58,Unemployed,144350,139896,52,12.420994911825073,766,0
5144,44,Self Employed,32818,408371,40,13.571137314409741,495,1
5145,65,Unemployed,45846,311843,16,15.97641369286984,620,0
5146,46,Self Employed,153778,287098,18,12.875216877473909,376,1
5147,65,Self Employed,50909,108222,60,18.021899351647477,481,0
5148,25,Unemployed,92154,44040,55,15.213420624771583,625,1
5149,55,Salaried,193573,130861,48,15.49644926007725,574,1
5150,36,Unemployed,119658,230371,31,17.8967155974262,741,1
5151,48,Unemployed,134232,31725,47,18.40486696553768,437,1
5152,56,Self Employed,92660,274499,39,10.407476246479732,670,0
5153,49,Salaried,186625,44882,40,11.003168031440774,677,1
5154,64,Unemployed,20297,71707,13,16.014362255102462,794,1
5155,67,Salaried,93942,261501,50,11.935408852795543,422,1
5156,66,Salaried,134136,229808,18,17.110416188169495,722,1
5157,39,Salaried,155436,80599,28,14.36859889314679,552,1
5158,42,Self Employed,115458,391362,18,14.676855136567397,350,0
5159,69,Salaried,144092,254801,18,10.145609177581807,801,1
5160,27,Self Employed,105307,372019,40,19.376055109789498,536,0
5161,30,Unemployed,95090,20767,40,13.787571767892889,827,1
5162,40,Self Employed,188867,20452,45,16.935433333941745,607,1
5163,58,Self Employed,193888,99527,23,12.740504862222842,684,1
5164,46,Salaried,96623,190584,30,14.997627726055402,313,1
5165,37,Salaried,114276,303704,58,14.768705646287286,685,0
5166,45,Self Employed,167268,352265,14,19.054466275491986,511,1
5167,29,Salaried,162754,103023,59,18.149655374776827,305,1
5168,25,Salaried,120677,44539,53,19.960789584474874,308,1
5169,40,Self Employed,193571,191029,29,10.270069794109688,386,1
5170,67,Salaried,139364,129784,36,15.93929545331909,754,1
5171,67,Salaried,53515,159229,38,12.242361112689855,444,1
5172,46,Salaried,124731,51800,24,16.26507269107145,365,1
5173,61,Unemployed,59073,44624,55,18.488703967514102,348,0
5174,68,Unemployed,140283,58377,22,16.222249713345693,482,1
5175,28,Unemployed,90029,240131,26,10.367869380428456,832,1
5176,69,Unemployed,117140,268183,54,12.43466564713934,562,1
5177,47,Self Employed,113093,227417,12,16.930864427518365,669,0
5178,46,Unemployed,59872,215737,29,11.645343545013295,787,0
5179,46,Self Employed,99632,93188,54,18.269860157433143,620,0
5180,35,Unemployed,133170,368191,24,17.377784861854344,523,0
5181,58,Self Employed,130508,298659,51,19.53555231545333,443,1
5182,52,Salaried,96795,495718,30,15.54515313722968,445,0
5183,64,Unemployed,186335,365005,50,17.051325764423193,554,0
5184,49,Self Employed,121150,175170,36,12.878123962275986,381,0
5185,41,Unemployed,168602,104796,45,18.035417678305897,788,1
5186,57,Unemployed,188215,170394,54,16.399547971481837,427,0
5187,33,Self Employed,151647,464846,42,16.405894928658203,479,0
5188,36,Unemployed,158532,274882,38,13.021522679077862,550,1
5189,65,Unemployed,131884,150540,12,19.346453875788946,525,1
5190,58,Salaried,117349,165590,49,15.329710417857955,747,0
5191,24,Salaried,178343,198404,48,11.097837760872434,684,1
5192,61,Unemployed,29175,365631,51,13.857369713853858,408,1
5193,54,Unemployed,100842,377780,54,17.8961123375648,540,0
5194,49,Unemployed,67779,137296,41,19.35034055032849,609,0
5195,41,Self Employed,83358,465206,58,18.93833643007398,629,0
5196,30,Unemployed,137330,335857,47,16.521522213727813,322,0
5197,65,Self Employed,54578,108728,30,11.435310937788739,836,0
5198,21,Self Employed,158122,164792,48,10.854336682377848,828,1
5199,63,Self Employed,48032,131362,44,11.209918438148245,549,0
5200,50,Unemployed,146283,429143,22,15.588696623616269,587,0
5201,22,Self Employed,145526,281265,41,14.205236297920539,453,0
5202,42,Salaried,112912,284020,30,16.98674198546159,502,0
5203,34,Self Employed,199020,453297,32,10.02950091411875,729,1
5204,66,Self Employed,195549,112431,44,14.094015170665717,366,0
5205,50,Unemployed,149524,331356,30,11.059969326510979,842,1
5206,39,Salaried,185117,33818,24,13.18018949071277,718,1
5207,25,Salaried,25004,52203,16,12.640064693857322,692,0
5208,52,Salaried,70645,431061,34,13.184423578963603,569,0
5209,57,Self Employed,195432,488974,16,19.961302668517945,482,0
5210,51,Self Employed,101323,437006,32,15.138752220682028,771,0
5211,53,Self Employed,29717,124067,48,16.90077382215568,473,1
5212,56,Unemployed,157136,382196,43,19.756005199840935,699,0
5213,58,Unemployed,177505,258675,44,12.946724553541506,695,1
5214,69,Salaried,49391,75206,59,11.787509624223693,360,0
5215,51,Unemployed,38380,307226,15,10.36100067967516,548,1
5216,57,Salaried,85143,251800,34,14.78641577031251,597,0
5217,65,Unemployed,131576,467094,44,16.771479532092375,640,1
5218,57,Salaried,54667,116206,51,19.585578173962794,345,1
5219,54,Salaried,190499,387931,16,18.5113033884544,619,1
5220,68,Unemployed,128513,179273,45,16.166427294353298,669,0
5221,60,Unemployed,176660,198518,18,13.805288749780864,324,1
5222,30,Salaried,160493,272677,28,17.523888699997478,375,0
5223,56,Self Employed,192517,319608,54,14.573906951600934,822,0
5224,40,Unemployed,36796,372327,53,13.520529816940062,363,1
5225,21,Salaried,40364,344548,52,18.275453136907952,399,0
5226,56,Self Employed,167517,277714,12,19.549603109516163,771,1
5227,53,Unemployed,155434,388455,46,11.840725704343987,747,1
5228,48,Salaried,124858,386378,27,14.138285168127549,402,0
5229,52,Self Employed,42811,487823,54,11.47297885192837,741,1
